ano_ref,regiao,uf,municipio,codibge_munic,empresa,resid_permanentes,resid_uso_ocasional,pop_estimada
2014,SUDESTE,SP,EMBAUBA,351495,,772,0,2331
2014,SUDESTE,SP,EMBU DAS ARTES,351500,,6,26,7628
2014,SUDESTE,SP,EMBU DAS ARTES,351500,SABESP,0,1,1408
2014,SUDESTE,SP,EMBU-GUACU,351510,SABESP,168,0,41980
2014,SUDESTE,SP,EMILIANOPOLIS,351512,SABESP,9,0,2987
2014,SUDESTE,SP,ENGENHEIRO COELHO,351515,,3764,0,12685
2014,SUDESTE,SP,ESPIRITO SANTO DO PINHAL,351518,,22,26,8326
2014,SUDESTE,SP,ESPIRITO SANTO DO PINHAL,351518,SABESP,13541,0,43331
2014,SUDESTE,SP,ESPIRITO SANTO DO TURVO,351519,,12,0,4167
2014,SUDESTE,SP,ESTIVA GERBI,355730,,3004,5,10647
2014,SUDESTE,SP,ESTRELA D'OESTE,351520,SABESP,2704,53,8112
2014,SUDESTE,SP,ESTRELA DO NORTE,351530,SABESP,768,0,2542
2014,SUDESTE,SP,EUCLIDES DA CUNHA PAULISTA,351535,SABESP,134,206,7104
2014,SUDESTE,SP,FARTURA,351540,SABESP,4593,0,14238
2014,SUDESTE,SP,FERNANDOPOLIS,351550,SABESP,4,28874,65949
2014,SUDESTE,SP,FERNANDO PRESTES,351560,SABESP,1819,0,5421
2014,SUDESTE,SP,FERNAO,351565,SABESP,315,0,958
2014,SUDESTE,SP,FERRAZ DE VASCONCELOS,351570,,48247,0,167417
2014,SUDESTE,SP,FLORA RICA,351580,SABESP,548,0,1540
2014,SUDESTE,SP,FLOREAL,351590,SABESP,67,62,2956
2014,SUDESTE,SP,FLORIDA PAULISTA,351600,SABESP,431,3685,12344
2014,SUDESTE,SP,FRANCA,351620,,1,1,3
2014,SUDESTE,SP,FRANCA,351620,SABESP,2384,3955,332748
2014,SUDESTE,SP,GABRIEL MONTEIRO,351650,SABESP,0,0,0
2014,SUDESTE,SP,GALIA,351660,SABESP,19,0,5612
2014,SUDESTE,SP,GARCA,351670,,144,0,44468
2014,SUDESTE,SP,GASTAO VIDIGAL,351680,SABESP,1229,2,4031
2014,SUDESTE,SP,GAVIAO PEIXOTO,351685,,10,0,3972
2014,SUDESTE,SP,GENERAL SALGADO,351690,,324,0,10734
2014,SUDESTE,SP,GETULINA,351700,,475,0,9756
2014,SUDESTE,SP,GLICERIO,351710,SABESP,1286,0,4101
2014,SUDESTE,SP,GUAICARA,351720,,1801,1571,10328
2014,SUDESTE,SP,GUAIMBE,351730,,1617,0,5207
2014,SUDESTE,SP,GUAIRA,351740,,11610,0,36223
2014,SUDESTE,SP,GUAPIACU,351750,,4169,330,14520
2014,SUDESTE,SP,GUAPIARA,351760,SABESP,3428,0,11349
2014,SUDESTE,SP,GUARA,351770,,1960,0,19489
2014,SUDESTE,SP,GUARACAI,351780,,2671,0,7879
2014,SUDESTE,SP,GUARACI,351790,,3186,0,10004
2014,SUDESTE,SP,GUARANI D'OESTE,351800,SABESP,693,0,1933
2014,SUDESTE,SP,GUARANTA,351810,,0,0,6560
2014,SUDESTE,SP,GUARARAPES,351820,,30,0,31049
2014,SUDESTE,SP,GUARAREMA,351830,SABESP,6423,0,25226
2014,SUDESTE,SP,GUARATINGUETA,351840,,33224,310,112415
2014,SUDESTE,SP,GUAREI,351850,,2269,0,8169
2014,SUDESTE,SP,GUARIBA,351860,,0,0,0
2014,SUDESTE,SP,GUARIBA,351860,SABESP,11285,0,37579
2014,SUDESTE,SP,GUARUJA,351870,SABESP,782,0,242074
2014,SUDESTE,SP,GUARULHOS,351880,,38550,0,163949
2014,SUDESTE,SP,GUATAPARA,351885,,2161,185,7326
2014,SUDESTE,SP,GUZOLANDIA,351890,SABESP,1495,0,4590
2014,SUDESTE,SP,HERCULANDIA,351900,,65,0,7782
2014,SUDESTE,SP,HORTOLANDIA,351907,,3,0,9
2014,SUDESTE,SP,HORTOLANDIA,351907,SABESP,56626,0,192528
2014,SUDESTE,SP,IACANGA,351910,,348,0,10769
2014,SUDESTE,SP,IACRI,351920,SABESP,1768,0,5428
2014,SUDESTE,SP,IARAS,351925,,1,1,981
2014,SUDESTE,SP,IARAS,351925,SABESP,10,0,3912
2014,SUDESTE,SP,IBATE,351930,,588,0,31637
2014,SUDESTE,SP,IBIRA,351940,,1,0,3
2014,SUDESTE,SP,IBIRA,351940,SABESP,3861,0,11505
2014,SUDESTE,SP,IBITINGA,351960,,8847,437,53936
2014,SUDESTE,SP,IBIUNA,351970,SABESP,538,0,34881
2014,SUDESTE,SP,ICEM,351980,,0,0,0
2014,SUDESTE,SP,ICEM,351980,SABESP,20,0,7875
2014,SUDESTE,SP,IEPE,351990,,2043,0,6930
2014,SUDESTE,SP,IGARACU DO TIETE,352000,,1141,5,15946
2014,SUDESTE,SP,IGARAPAVA,352010,SABESP,3474,0,29275
2014,SUDESTE,SP,IGARATA,352020,,0,0,0
2014,SUDESTE,SP,IGARATA,352020,SABESP,21,0,7515
2014,SUDESTE,SP,IGUAPE,352030,SABESP,8684,0,27528
2014,SUDESTE,SP,ILHABELA,352040,SABESP,1293,0,30207
2014,SUDESTE,SP,ILHA COMPRIDA,352042,SABESP,277,0,792
2014,SUDESTE,SP,ILHA SOLTEIRA,352044,,360,1,26000
2014,SUDESTE,SP,INDAIATUBA,352050,,958,0,186822
2014,SUDESTE,SP,INDIANA,352060,,15,0,4680
2014,SUDESTE,SP,INDIAPORA,352070,SABESP,1470,1484,3983
2014,SUDESTE,SP,INUBIA PAULISTA,352080,SABESP,19,0,3382
2014,SUDESTE,SP,IPERO,352100,,30,0,12204
2014,SUDESTE,SP,IPIGUA,352115,,234,36,3300
2014,SUDESTE,SP,IPORANGA,352120,SABESP,7,0,2439
2014,SUDESTE,SP,IPUA,352130,,1854,0,13618
2014,SUDESTE,SP,IRACEMAPOLIS,352140,,0,1,20160
2014,SUDESTE,SP,IRAPUA,352150,SABESP,2219,0,7145
2014,SUDESTE,SP,IRAPURU,352160,,16,0,4641
2014,SUDESTE,SP,ITABERA,352170,SABESP,370,0,13009
2014,SUDESTE,SP,ITAI,352180,SABESP,6312,6391,19946
2014,SUDESTE,SP,ITAJOBI,352190,,4439,0,13961
2014,SUDESTE,SP,ITAJU,352200,,846,0,2817
2014,SUDESTE,SP,ITANHAEM,352210,,0,82,0
2014,SUDESTE,SP,ITANHAEM,352210,SABESP,0,0,93021
2014,SUDESTE,SP,ITAOCA,352215,,755,0,2462
2014,SUDESTE,SP,ITAPECERICA DA SERRA,352220,SABESP,532,0,3951
2014,SUDESTE,SP,ITAPETININGA,352230,,4,0,12
2014,SUDESTE,SP,ITAPETININGA,352230,SABESP,732,0,153805
2014,SUDESTE,SP,ITAPEVA,352240,SABESP,1245,0,78507
2014,SUDESTE,SP,ITAPEVI,352250,,787,56,10224
2014,SUDESTE,SP,ITAPIRA,352260,,3086,0,78138
2014,SUDESTE,SP,ITAPIRAPUA PAULISTA,352265,SABESP,851,0,2843
2014,SUDESTE,SP,ITAPOLIS,352270,,13375,0,40393
2014,SUDESTE,SP,ITAPORANGA,352280,SABESP,4204,4210,12781
2014,SUDESTE,SP,ITAPUI,352290,,30,0,12099
2014,SUDESTE,SP,ITAPURA,352300,,10,0,4626
2014,SUDESTE,SP,ITAQUAQUECETUBA,352310,,893,0,321853
2014,SUDESTE,SP,ITARARE,352320,,753,787,44803
2014,SUDESTE,SP,ITARIRI,352330,SABESP,2550,0,9577
2014,SUDESTE,SP,ITATIBA,352340,SABESP,32181,0,104588
2014,SUDESTE,SP,ITATINGA,352350,,125,0,18834
2014,SUDESTE,SP,ITIRAPINA,352360,,169,126,537
2014,SUDESTE,SP,ITIRAPUA,352370,SABESP,1665,0,5728
2014,SUDESTE,SP,ITOBI,352380,SABESP,20,15,7521
2014,SUDESTE,SP,ITU,352390,,13014,0,151493
2014,SUDESTE,SP,ITUPEVA,352400,SABESP,14678,0,49634
2014,SUDESTE,SP,ITUVERAVA,352410,,171,0,39997
2014,SUDESTE,SP,JABORANDI,352420,SABESP,54,0,6614
2014,SUDESTE,SP,JABOTICABAL,352430,,19655,0,75350
2014,SUDESTE,SP,JACAREI,352440,,2131,1,7974
2014,SUDESTE,SP,JACAREI,352440,SABESP,95,0,312
2014,SUDESTE,SP,JACI,352450,,1163,0,5763
2014,SUDESTE,SP,JACUPIRANGA,352460,,3944,0,12779
2014,SUDESTE,SP,JAGUARIUNA,352470,,14212,2,47631
2014,SUDESTE,SP,JALES,352480,SABESP,168,17118,48528
2014,SUDESTE,SP,JAMBEIRO,352490,SABESP,1308,29,4225
2014,SUDESTE,SP,JANDIRA,352500,,3,0,113220
2014,SUDESTE,SP,JARDINOPOLIS,352510,,1070,0,39446
2014,SUDESTE,SP,JARINU,352520,,0,0,0
2014,SUDESTE,SP,JARINU,352520,SABESP,6875,0,23100
2014,SUDESTE,SP,JAU,352530,,32726,2315,128701
2014,SUDESTE,SP,JERIQUARA,352540,SABESP,8,0,2960
2014,SUDESTE,SP,JOANOPOLIS,352550,SABESP,227,0,9681
2014,SUDESTE,SP,JOAO RAMALHO,352560,,12,0,4057
2014,SUDESTE,SP,JOSE BONIFACIO,352570,,7463,502,34844
2014,SUDESTE,SP,JULIO MESQUITA,352580,,84,0,3501
2014,SUDESTE,SP,JUMIRIM,352585,,911,0,2979
2014,SUDESTE,SP,JUNDIAI,352590,,96572,0,301305
2014,SUDESTE,SP,JUNQUEIROPOLIS,352600,,5133,0,15450
2014,SUDESTE,SP,JUQUIA,352610,SABESP,164,0,13409
2014,SUDESTE,SP,JUQUITIBA,352620,,4681,4680,15260
2014,SUDESTE,SP,JUQUITIBA,352620,SABESP,1399,0,4561
2014,SUDESTE,SP,LAGOINHA,352630,SABESP,1323,3744,3744
2014,SUDESTE,SP,LARANJAL PAULISTA,352640,SABESP,7664,0,25380
2014,SUDESTE,SP,LAVINIA,352650,,1776,1776,5150
2014,SUDESTE,SP,LEME,352670,,26961,647,89131
2014,SUDESTE,SP,LENCOIS PAULISTA,352680,,255,12629,64886
2014,SUDESTE,SP,LIMEIRA,352690,,84717,0,276533
2014,SUDESTE,SP,LINS,352710,SABESP,23399,0,72519
2014,SUDESTE,SP,LORENA,352720,,1481,0,14085
2014,SUDESTE,SP,LORENA,352720,SABESP,8252,0,70651
2014,SUDESTE,SP,LOURDES,352725,SABESP,642,0,1894
2014,SUDESTE,SP,LOUVEIRA,352730,,9286,0,31108
2014,SUDESTE,SP,LUCELIA,352740,SABESP,6211,0,19068
2014,SUDESTE,SP,LUCIANOPOLIS,352750,SABESP,667,0,2114
2014,SUDESTE,SP,LUIS ANTONIO,352760,,3629,0,12702
2014,SUDESTE,SP,LUIZIANIA,352770,SABESP,1618,0,5194
2014,SUDESTE,SP,LUPERCIO,352780,SABESP,1265,0,4150
2014,SUDESTE,SP,MACATUBA,352800,,3212,0,16256
2014,SUDESTE,SP,MACAUBAL,352810,,675,0,7972
2014,SUDESTE,SP,MACEDONIA,352820,SABESP,64,15,3107
2014,SUDESTE,SP,MAGDA,352830,SABESP,58,5,2973
2014,SUDESTE,SP,MAIRINQUE,352840,,13218,0,45208
2014,SUDESTE,SP,MAIRIPORA,352850,SABESP,5332,0,18555
2014,SUDESTE,SP,MANDURI,352860,,2455,0,9223
2014,SUDESTE,SP,MARABA PAULISTA,352870,SABESP,845,0,2467
2014,SUDESTE,SP,MARACAI,352880,SABESP,34,0,10652
2014,SUDESTE,SP,MARAPOAMA,352885,,435,253,2635
2014,SUDESTE,SP,MARIAPOLIS,352890,SABESP,1229,0,3803
2014,SUDESTE,SP,MARILIA,352900,,72246,0,228527
2014,SUDESTE,SP,MARINOPOLIS,352910,SABESP,616,615,1885
2014,SUDESTE,SP,MARTINOPOLIS,352920,,7674,0,23529
2014,SUDESTE,SP,MATAO,352930,,15562,2576,68914
2014,SUDESTE,SP,MAUA,352940,,1275,99256,428816
2014,SUDESTE,SP,MAUA,352940,SABESP,0,0,33
2014,SUDESTE,SP,MENDONCA,352950,,1457,0,4938
2014,SUDESTE,SP,MERIDIANO,352960,SABESP,12,1282,3861
2014,SUDESTE,SP,MESOPOLIS,352965,SABESP,591,598,1720
2014,SUDESTE,SP,MIGUELOPOLIS,352970,SABESP,6594,0,20771
2014,SUDESTE,SP,MINEIROS DO TIETE,352980,,2045,0,12540
2014,SUDESTE,SP,MIRACATU,352990,SABESP,4203,0,13913
2014,SUDESTE,SP,MIRA ESTRELA,353000,SABESP,896,9,2437
2014,SUDESTE,SP,MIRANDOPOLIS,353010,,661,0,28694
2014,SUDESTE,SP,MIRANTE DO PARANAPANEMA,353020,SABESP,3761,0,11621
2014,SUDESTE,SP,MIRASSOL,353030,,14957,0,56909
2014,SUDESTE,SP,MIRASSOLANDIA,353040,,1239,6,4526
2014,SUDESTE,SP,MOCOCA,353050,,496,0,3056
2014,SUDESTE,SP,MOCOCA,353050,SABESP,195,0,63407
2014,SUDESTE,SP,MOGI DAS CRUZES,353060,,111447,111447,370336
2014,SUDESTE,SP,MOGI GUACU,353070,,1703,167,38386
2014,SUDESTE,SP,MOGI MIRIM,353080,,26480,26251,87733
2014,SUDESTE,SP,MOMBUCA,353090,SABESP,0,0,3123
2014,SUDESTE,SP,MONCOES,353100,SABESP,7,7,2130
2014,SUDESTE,SP,MONGAGUA,353110,SABESP,14249,0,43949
2014,SUDESTE,SP,MONTE ALEGRE DO SUL,353120,,1744,0,5320
2014,SUDESTE,SP,MONTE ALTO,353130,,23,0,71
2014,SUDESTE,SP,MONTE ALTO,353130,SABESP,143,0,47307
2014,SUDESTE,SP,MONTE APRAZIVEL,353140,,1,0,3
2014,SUDESTE,SP,MONTE APRAZIVEL,353140,SABESP,7694,0,23284
2014,SUDESTE,SP,MONTE AZUL PAULISTA,353150,,937,0,19329
2014,SUDESTE,SP,MONTE CASTELO,353160,,11,0,3446
2014,SUDESTE,SP,MONTEIRO LOBATO,353170,SABESP,69,0,2404
2014,SUDESTE,SP,MONTE MOR,353180,SABESP,130,0,45968
2014,SUDESTE,SP,MORRO AGUDO,353190,,8367,0,27612
2014,SUDESTE,SP,MOTUCA,353205,,74,0,3383
2014,SUDESTE,SP,MURUTINGA DO SUL,353210,,14,0,4291
2014,SUDESTE,SP,NANTES,353215,,733,0,2346
2014,SUDESTE,SP,NARANDIBA,353220,SABESP,1234,0,3961
2014,SUDESTE,SP,NATIVIDADE DA SERRA,353230,,736,0,2039
2014,SUDESTE,SP,NEVES PAULISTA,353250,,1292,0,8850
2014,SUDESTE,SP,NHANDEARA,353260,SABESP,2992,0,9769
2014,SUDESTE,SP,NIPOA,353270,SABESP,1471,0,4516
2014,SUDESTE,SP,NOVA ALIANCA,353280,,905,832,6365
2014,SUDESTE,SP,NOVA CAMPINA,353282,SABESP,1226,0,4316
2014,SUDESTE,SP,NOVA CANAA PAULISTA,353284,SABESP,516,520,1460
2014,SUDESTE,SP,NOVA CASTILHO,353286,,358,0,1060
2014,SUDESTE,SP,NOVA EUROPA,353290,,1882,0,8597
2014,SUDESTE,SP,NOVA GRANADA,353300,SABESP,6426,0,19729
2014,SUDESTE,SP,NOVA GUATAPORANGA,353310,SABESP,7,0,2259
2014,SUDESTE,SP,NOVA INDEPENDENCIA,353320,,11,0,3175
2014,SUDESTE,SP,NOVAIS,353325,,526,0,3828
2014,SUDESTE,SP,NOVA LUZITANIA,353330,SABESP,1156,0,3560
2014,SUDESTE,SP,NOVA ODESSA,353340,,1,0,54910
2014,SUDESTE,SP,NOVO HORIZONTE,353350,SABESP,12918,0,38734
2014,SUDESTE,SP,NUPORANGA,353360,,22,0,7105
2014,SUDESTE,SP,OCAUCU,353370,,347,0,4095
2014,SUDESTE,SP,OLEO,353380,SABESP,688,0,2016
2014,SUDESTE,SP,OLIMPIA,353390,,803,0,51726
2014,SUDESTE,SP,ONDA VERDE,353400,,43,4,138
2014,SUDESTE,SP,ONDA VERDE,353400,SABESP,10,0,3888
2014,SUDESTE,SP,ORIENTE,353410,SABESP,0,0,6320
2014,SUDESTE,SP,ORINDIUVA,353420,,3,20,9
2014,SUDESTE,SP,ORINDIUVA,353420,SABESP,1851,0,5868
2014,SUDESTE,SP,ORLANDIA,353430,,2729,0,41206
2014,SUDESTE,SP,OSCAR BRESSANE,353450,SABESP,5,0,2335
2014,SUDESTE,SP,OSVALDO CRUZ,353460,SABESP,311,0,30521
2014,SUDESTE,SP,OURINHOS,353470,,4811,0,112744
2014,SUDESTE,SP,OUROESTE,353475,SABESP,2799,266,8457
2014,SUDESTE,SP,OURO VERDE,353480,,6,0,2000
2014,SUDESTE,SP,PACAEMBU,353490,,4446,0,13249
2014,SUDESTE,SP,PALESTINA,353500,,560,1192,10827
2014,SUDESTE,SP,PALMARES PAULISTA,353510,,0,0,0
2014,SUDESTE,SP,PALMARES PAULISTA,353510,SABESP,3187,0,10963
2014,SUDESTE,SP,PALMEIRA D'OESTE,353520,SABESP,165,2742,8288
2014,SUDESTE,SP,PALMITAL,353530,,1088,0,21867
2014,SUDESTE,SP,PANORAMA,353540,,4629,0,14581
2014,SUDESTE,SP,PARAGUACU PAULISTA,353550,SABESP,13273,0,41677
2014,SUDESTE,SP,PARAIBUNA,353560,,54,4644,9834
2014,SUDESTE,SP,PARAISO,353570,,1398,16,5551
2014,SUDESTE,SP,PARANAPANEMA,353580,,349,0,1955
2014,SUDESTE,SP,PARANAPANEMA,353580,SABESP,4554,0,14664
2014,SUDESTE,SP,PARANAPUA,353590,SABESP,1349,0,3980
2014,SUDESTE,SP,PARAPUA,353600,SABESP,3622,0,10721
2014,SUDESTE,SP,PARDINHO,353610,,1,2,3
2014,SUDESTE,SP,PARDINHO,353610,SABESP,1561,0,5724
2014,SUDESTE,SP,PARIQUERA-ACU,353620,SABESP,4788,0,15801
2014,SUDESTE,SP,PARISI,353625,,739,13,2114
2014,SUDESTE,SP,PATROCINIO PAULISTA,353630,,4187,0,13775
2014,SUDESTE,SP,PAULICEIA,353640,,0,0,5525
2014,SUDESTE,SP,PAULINIA,353650,,0,0,0
2014,SUDESTE,SP,PAULINIA,353650,SABESP,2,0,87880
2014,SUDESTE,SP,PAULISTANIA,353657,,419,0,1320
2014,SUDESTE,SP,PAULO DE FARIA,353660,SABESP,29,0,8821
2014,SUDESTE,SP,PEDERNEIRAS,353670,SABESP,304,0,43722
2014,SUDESTE,SP,PEDRA BELA,353680,SABESP,694,0,2179
2014,SUDESTE,SP,PEDRANOPOLIS,353690,SABESP,236,0,2258
2014,SUDESTE,SP,PEDREGULHO,353700,SABESP,459,0,13460
2014,SUDESTE,SP,PEDREIRA,353710,,129,0,42083
2014,SUDESTE,SP,PEDRINHAS PAULISTA,353715,SABESP,846,112,2758
2014,SUDESTE,SP,PEDRO DE TOLEDO,353720,SABESP,2899,0,9132
2014,SUDESTE,SP,PENAPOLIS,353730,,19033,0,58622
2014,SUDESTE,SP,PEREIRA BARRETO,353740,,82,761,25367
2014,SUDESTE,SP,PEREIRAS,353750,,20,218,6573
2014,SUDESTE,SP,PERUIBE,353760,SABESP,178,0,51381
2014,SUDESTE,SP,PIACATU,353770,SABESP,576,0,1803
2014,SUDESTE,SP,PIEDADE,353780,SABESP,683,0,27097
2014,SUDESTE,SP,PILAR DO SUL,353790,SABESP,7898,0,26616
2014,SUDESTE,SP,PINDAMONHANGABA,353800,SABESP,0,0,136400
2014,SUDESTE,SP,PINDORAMA,353810,,2039,162,15995
2014,SUDESTE,SP,PINHALZINHO,353820,SABESP,2580,0,7972
2014,SUDESTE,SP,PIQUEROBI,353830,SABESP,35,0,3033
2014,SUDESTE,SP,PIQUETE,353850,,3964,0,12605
2014,SUDESTE,SP,PIRACAIA,353860,SABESP,6567,0,21014
2014,SUDESTE,SP,PIRACICABA,353870,,6505,23,342946
2014,SUDESTE,SP,PIRAJU,353880,SABESP,9578,0,29213
2014,SUDESTE,SP,PIRAJUI,353890,,3529,4,22512
2014,SUDESTE,SP,PIRANGI,353900,,321,0,11104
2014,SUDESTE,SP,PIRAPORA DO BOM JESUS,353910,SABESP,3434,0,12293
2014,SUDESTE,SP,PIRAPOZINHO,353920,,6,0,18
2014,SUDESTE,SP,PIRAPOZINHO,353920,SABESP,72,0,24136
2014,SUDESTE,SP,PIRASSUNUNGA,353930,,2814,0,70523
2014,SUDESTE,SP,PIRATININGA,353940,SABESP,200,1,12101
2014,SUDESTE,SP,PITANGUEIRAS,353950,,3,0,37453
2014,SUDESTE,SP,PLANALTO,353960,SABESP,1497,0,4716
2014,SUDESTE,SP,POA,353980,,31198,0,107945
2014,SUDESTE,SP,POLONI,353990,SABESP,1728,0,5132
2014,SUDESTE,SP,POMPEIA,354000,,60,0,20345
2014,SUDESTE,SP,PONGAI,354010,SABESP,1195,1,3418
2014,SUDESTE,SP,PONTAL,354020,,1254,15,38601
2014,SUDESTE,SP,PONTALINDA,354025,SABESP,1173,1196,3613
2014,SUDESTE,SP,PONTES GESTAL,354030,SABESP,0,0,2384
2014,SUDESTE,SP,POPULINA,354040,SABESP,1496,156,4189
2014,SUDESTE,SP,PORANGABA,354050,SABESP,2693,0,7998
2014,SUDESTE,SP,PORTO FELIZ,354060,,2,0,40083
2014,SUDESTE,SP,PORTO FERREIRA,354070,,13696,0,53928
2014,SUDESTE,SP,POTIM,354075,,1,0,4
2014,SUDESTE,SP,POTIRENDABA,354080,,282,0,12849
2014,SUDESTE,SP,PRACINHA,354085,SABESP,9,0,1522
2014,SUDESTE,SP,PRADOPOLIS,354090,,4988,0,16959
2014,SUDESTE,SP,PRAIA GRANDE,354100,SABESP,893,0,269597
2014,SUDESTE,SP,PRATANIA,354105,SABESP,1344,1353,4502
2014,SUDESTE,SP,PRESIDENTE ALVES,354110,SABESP,1197,2,4106
2014,SUDESTE,SP,PRESIDENTE BERNARDES,354120,SABESP,4011,0,11953
2014,SUDESTE,SP,PRESIDENTE EPITACIO,354130,SABESP,13545,0,42156
2014,SUDESTE,SP,PRESIDENTE PRUDENTE,354140,SABESP,1677,0,217898
2014,SUDESTE,SP,PRESIDENTE VENCESLAU,354150,,1145,0,3863
2014,SUDESTE,SP,PROMISSAO,354160,,488,0,37152
2014,SUDESTE,SP,QUADRA,354165,SABESP,535,0,1675
2014,SUDESTE,SP,QUATA,354170,SABESP,4152,0,13162
2014,SUDESTE,SP,QUEIROZ,354180,SABESP,946,0,3018
2014,SUDESTE,SP,QUELUZ,354190,,0,85,10650
2014,SUDESTE,SP,QUINTANA,354200,SABESP,0,0,6160
2014,SUDESTE,SP,RAFARD,354210,,25,16,8949
2014,SUDESTE,SP,RANCHARIA,354220,,8797,278,28875
2014,SUDESTE,SP,REDENCAO DA SERRA,354230,SABESP,773,0,2365
2014,SUDESTE,SP,REGENTE FEIJO,354240,SABESP,6247,0,19429
2014,SUDESTE,SP,REGINOPOLIS,354250,,1638,0,5514
2014,SUDESTE,SP,RESTINGA,354270,SABESP,1734,0,6242
2014,SUDESTE,SP,RIBEIRA,354280,SABESP,337,0,2355
2014,SUDESTE,SP,RIBEIRAO BONITO,354290,,2655,0,12288
2014,SUDESTE,SP,RIBEIRAO BRANCO,354300,SABESP,3986,0,13672
2014,SUDESTE,SP,RIBEIRAO CORRENTE,354310,SABESP,68,0,3514
2014,SUDESTE,SP,RIBEIRAO DOS INDIOS,354323,SABESP,7,0,2139
2014,SUDESTE,SP,RIBEIRAO DO SUL,354320,,45,0,3302
2014,SUDESTE,SP,RIBEIRAO GRANDE,354325,SABESP,1923,16,6365
2014,SUDESTE,SP,RIBEIRAO PIRES,354330,,44,0,14796
2014,SUDESTE,SP,RIBEIRAO PIRES,354330,SABESP,258,0,84529
2014,SUDESTE,SP,RIBEIRAO PRETO,354340,,78682,4,635054
2014,SUDESTE,SP,RIFAINA,354360,SABESP,10,0,3564
2014,SUDESTE,SP,RINCAO,354370,,20,0,9599
2014,SUDESTE,SP,RINOPOLIS,354380,,870,0,6530
2014,SUDESTE,SP,RIO CLARO,354390,,20,1,77931
2014,SUDESTE,SP,RIO GRANDE DA SERRA,354410,,2563,0,8509
2014,SUDESTE,SP,RIOLANDIA,354420,SABESP,0,6,1908
2014,SUDESTE,SP,RIVERSUL,354350,SABESP,1705,0,5115
2014,SUDESTE,SP,ROSANA,354425,SABESP,56,0,18784
2014,SUDESTE,SP,ROSEIRA,354430,SABESP,0,0,10050
2014,SUDESTE,SP,RUBIACEA,354440,SABESP,8,0,2899
2014,SUDESTE,SP,RUBINEIA,354450,SABESP,0,219,3014
2014,SUDESTE,SP,SABINO,354460,,1220,4,5178
2014,SUDESTE,SP,SAGRES,354470,SABESP,686,0,2113
2014,SUDESTE,SP,SALES,354480,,1953,264,5850
2014,SUDESTE,SP,SALES OLIVEIRA,354490,,1690,0,11159
2014,SUDESTE,SP,SALESOPOLIS,354500,SABESP,3149,296,10486
2014,SUDESTE,SP,SALMOURAO,354510,SABESP,15,0,4697
2014,SUDESTE,SP,SALTO,354520,,7629,0,110969
2014,SUDESTE,SP,SALTO DE PIRAPORA,354530,,1,0,3
2014,SUDESTE,SP,SALTO DE PIRAPORA,354530,SABESP,1,0,40920
2014,SUDESTE,SP,SALTO GRANDE,354540,,2570,0,8970
2014,SUDESTE,SP,SANDOVALINA,354550,SABESP,947,0,3135
2014,SUDESTE,SP,SANTA ADELIA,354560,,254,113,14699
2014,SUDESTE,SP,SANTA ALBERTINA,354570,SABESP,19,0,5632
2014,SUDESTE,SP,SANTA BARBARA D'OESTE,354580,,35763,0,178291
2014,SUDESTE,SP,SANTA BRANCA,354600,,3639,0,11754
2014,SUDESTE,SP,SANTA CLARA D'OESTE,354610,SABESP,688,0,2071
2014,SUDESTE,SP,SANTA CRUZ DA ESPERANCA,354625,SABESP,456,0,1491
2014,SUDESTE,SP,SANTA CRUZ DAS PALMEIRAS,354630,,0,0,29520
2014,SUDESTE,SP,SANTA CRUZ DO RIO PARDO,354640,,13586,1452,42419
2014,SUDESTE,SP,SANTA ERNESTINA,354650,,10,0,5040
2014,SUDESTE,SP,SANTA FE DO SUL,354660,,1,0,29537
2014,SUDESTE,SP,SANTA GERTRUDES,354670,,4601,0,14907
2014,SUDESTE,SP,SANTA ISABEL,354680,,6876,0,37411
2014,SUDESTE,SP,SANTA LUCIA,354690,,2464,0,8427
2014,SUDESTE,SP,SANTA MERCEDES,354710,SABESP,1,0,2751
2014,SUDESTE,SP,SANTANA DA PONTE PENSA,354720,SABESP,532,4,1468
2014,SUDESTE,SP,SANTANA DE PARNAIBA,354730,,30,0,12040
2014,SUDESTE,SP,SANTANA DE PARNAIBA,354730,SABESP,17106,0,58845
2014,SUDESTE,SP,SANTA RITA D'OESTE,354740,,926,0,2584
2014,SUDESTE,SP,SANTA RITA DO PASSA QUATRO,354750,,80,0,25245
2014,SUDESTE,SP,SANTA ROSA DE VITERBO,354760,SABESP,78,0,25245
2014,SUDESTE,SP,SANTA SALETE,354765,SABESP,383,3,1099
2014,SUDESTE,SP,SANTO ANASTACIO,354770,SABESP,6547,0,19968
2014,SUDESTE,SP,SANTO ANDRE,354780,,17993,17369,56446
2014,SUDESTE,SP,SANTO ANDRE,354780,SABESP,0,0,343
2014,SUDESTE,SP,SANTO ANTONIO DA ALEGRIA,354790,,1915,0,5803
2014,SUDESTE,SP,SANTO ANTONIO DE POSSE,354800,,51,5953,18737
2014,SUDESTE,SP,SANTO ANTONIO DO ARACANGUA,354805,,475,79,7638
2014,SUDESTE,SP,SANTO ANTONIO DO JARDIM,354810,,1,0,3
2014,SUDESTE,SP,SANTO ANTONIO DO JARDIM,354810,SABESP,1211,0,3960
2014,SUDESTE,SP,SANTO ANTONIO DO PINHAL,354820,SABESP,1852,0,6000
2014,SUDESTE,SP,SANTO EXPEDITO,354830,SABESP,0,0,2900
